image_filename	text_label
8997220410332_nutrition_en_full_crop_0097.png	Protein
8997220410332_nutrition_en_full_crop_0100.png	Total
8997220410332_nutrition_en_full_crop_0101.png	(Tota/l
8997220410332_nutrition_en_full_crop_0102.png	Carbohydrate)
8997220410332_nutrition_en_full_crop_0114.png	70
8997220410332_nutrition_en_full_crop_0116.png	Sait
8997220410332_nutrition_en_full_crop_0120.png	Vitamin
8997220410332_nutrition_en_full_crop_0121.png	dan
8997220410332_nutrition_en_full_crop_0124.png	Vitamin
8997220410332_nutrition_en_full_crop_0133.png	Vitamin
8997220410332_nutrition_en_full_crop_0136.png	Vitamin
8997220410332_nutrition_en_full_crop_0138.png	25%
8997220410332_nutrition_en_full_crop_0140.png	Bi2
8997220410332_nutrition_en_full_crop_0141.png	30%
8997220410332_nutrition_en_full_crop_0142.png	Kalsium
8997220410332_nutrition_en_full_crop_0145.png	Kalium
8997220410332_nutrition_en_full_crop_0147.png	25%
8997220410332_nutrition_en_full_crop_0148.png	Fosfor
8997220410332_nutrition_en_full_crop_0149.png	(Phosphor)
8997220410332_nutrition_en_full_crop_0151.png	Magnesium
8997220410332_nutrition_en_full_crop_0152.png	100%
8997220410332_nutrition_en_full_crop_0156.png	Zink
8997220410332_nutrition_en_full_crop_0163.png	AKG
8997220410332_nutrition_en_full_crop_0164.png	berdasarkan
8997220410332_nutrition_en_full_crop_0165.png	kebutuhan
8997220410332_nutrition_en_full_crop_0168.png	mungkin
8997220410332_nutrition_en_full_crop_0169.png	lebih
8997220410332_nutrition_en_full_crop_0171.png	rendanh.
8997220410332_nutrition_en_full_crop_0172.png	tingg'
8997220410332_nutrition_en_full_crop_0182.png	kcal.
8997220410332_nutrition_en_full_crop_0184.png	Values
8997220410332_nutrition_en_full_crop_0187.png	are
8997220410332_nutrition_en_full_crop_0194.png	Tinggi
8997220410332_nutrition_en_full_crop_0195.png	Sumber
8997220410332_nutrition_en_full_crop_0197.png	Vitamin
8997220410332_nutrition_en_full_crop_0198.png	Vitamin
8997220410332_nutrition_en_full_crop_0200.png	B2
8997220410332_nutrition_en_full_crop_0201.png	Vitamin
8997220410332_nutrition_en_full_crop_0202.png	Vitamin
8997220410332_nutrition_en_full_crop_0203.png	Bi2
8997220410332_nutrition_en_full_crop_0204.png	Kalsium
8997220410332_nutrition_en_full_crop_0206.png	lodium
8996001600726_nutrition_id_full_crop_0036.png	age
8996001600726_nutrition_id_full_crop_0055.png	216
8996001600726_nutrition_id_full_crop_0060.png	":
8 ar:
."
8996001600726_nutrition_id_full_crop_0066.png	ciety
8996001600726_nutrition_id_full_crop_0067.png	"“3

UTUNS"
8996001600726_nutrition_id_full_crop_0071.png	"oO Bia

-""
."
8996001600726_nutrition_id_full_crop_0077.png	"a\
\"
8991001780645_nutrition_en_full_crop_0001.png	eed
8991001780645_nutrition_en_full_crop_0010.png	- |
8991001780645_nutrition_en_full_crop_0011.png	BAIK
8991001780645_nutrition_en_full_crop_0015.png	FORE/ |
8991001780645_nutrition_en_full_crop_0018.png	PRODUKSI/
8991001780645_nutrition_en_full_crop_0020.png	KODE
8991001780645_nutrition_en_full_crop_0022.png	CODE/
8991001780645_nutrition_en_full_crop_0023.png	PROD.
8991001780645_nutrition_en_full_crop_0027.png	By
8991001780645_nutrition_en_full_crop_0029.png	pA)
8991001780645_nutrition_en_full_crop_0037.png	NILAPGIZI
8991001780645_nutrition_en_full_crop_0044.png	tae) J
8991001780645_nutrition_en_full_crop_0047.png	ay att
8991001780645_nutrition_en_full_crop_0053.png	tea
8991001780645_nutrition_en_full_crop_0063.png	ate l)
8991001780645_nutrition_en_full_crop_0069.png	ir 4
8991001780645_nutrition_en_full_crop_0076.png	ie
8991001780645_nutrition_en_full_crop_0087.png	| 7a! 2
8991001780645_nutrition_en_full_crop_0099.png	Carbohydrate
8991001780645_nutrition_en_full_crop_0104.png	Pree
8991001780645_nutrition_en_full_crop_0105.png	PL (Cv gR
8991001780645_nutrition_en_full_crop_0106.png	(6%
8991001780645_nutrition_en_full_crop_0108.png	Plossl
8991001780645_nutrition_en_full_crop_0112.png	Kebutuhan
8991001780645_nutrition_en_full_crop_0115.png	(Natrium)/
8991001780645_nutrition_en_full_crop_0118.png	iets
8991001780645_nutrition_en_full_crop_0122.png	Tih a
8991001780645_nutrition_en_full_crop_0125.png	aa
8991001780645_nutrition_en_full_crop_0126.png	ld
8991001780645_nutrition_en_full_crop_0127.png	alii)
8991001780645_nutrition_en_full_crop_0128.png	Values
8991001780645_nutrition_en_full_crop_0132.png	rtd
8991001780645_nutrition_en_full_crop_0133.png	calorle
8991001780645_nutrition_en_full_crop_0136.png	aif aile
8991001780645_nutrition_en_full_crop_0138.png	le
8991001780645_nutrition_en_full_crop_0141.png	on
8991001780645_nutrition_en_full_crop_0142.png	TTT
8991001780645_nutrition_en_full_crop_0143.png	"bile
‘values"
8991001780645_nutrition_en_full_crop_0144.png	atau
8991001780645_nutrition_en_full_crop_0147.png	he
8991001780645_nutrition_en_full_crop_0148.png	ae
8991001780645_nutrition_en_full_crop_0149.png	ue
8991001780645_nutrition_en_full_crop_0151.png	may
8991001780645_nutrition_en_full_crop_0153.png	nT
8997210770644_nutrition_en_full_crop_0005.png	AMIN-RICH
8997210770644_nutrition_en_full_crop_0009.png	BOOSTS
8997210770644_nutrition_en_full_crop_0012.png	plant-based
8997210770644_nutrition_en_full_crop_0013.png	nutritious
8997210770644_nutrition_en_full_crop_0015.png	delicious
8997210770644_nutrition_en_full_crop_0019.png	your
8997210770644_nutrition_en_full_crop_0020.png	Ww
8997210770644_nutrition_en_full_crop_0021.png	to
8997210770644_nutrition_en_full_crop_0035.png	lifestyle!
8997210770644_nutrition_en_full_crop_0036.png	active
8997210770644_nutrition_en_full_crop_0050.png	\meeetera
8997210770644_nutrition_en_full_crop_0062.png	bar:
8997210770644_nutrition_en_full_crop_0064.png	size
8997210770644_nutrition_en_full_crop_0065.png	Serving
8997210770644_nutrition_en_full_crop_0066.png	information
8997210770644_nutrition_en_full_crop_0069.png	Nutritional
8997210770644_nutrition_en_full_crop_0070.png	(40g
8997210770644_nutrition_en_full_crop_0071.png	bar:
8997210770644_nutrition_en_full_crop_0074.png	Takaran
8997210770644_nutrition_en_full_crop_0075.png	Gizi
8997210770644_nutrition_en_full_crop_0077.png	informasi
8997210770644_nutrition_en_full_crop_0078.png	Protein
8997210770644_nutrition_en_full_crop_0079.png	Carbohydrate
8997210770644_nutrition_en_full_crop_0080.png	Fat
8997210770644_nutrition_en_full_crop_0081.png	Protein
8997210770644_nutrition_en_full_crop_0082.png	chery,
8997210770644_nutrition_en_full_crop_0084.png	Karbohidrat
8997210770644_nutrition_en_full_crop_0086.png	energi,
8997210770644_nutrition_en_full_crop_0087.png	Katori
8997210770644_nutrition_en_full_crop_0091.png	134
8997210770644_nutrition_en_full_crop_0092.png	isolate
8997210770644_nutrition_en_full_crop_0093.png	protein
8997210770644_nutrition_en_full_crop_0094.png	MOREDIENTS.-
8997210770644_nutrition_en_full_crop_0095.png	date,
8997210770644_nutrition_en_full_crop_0096.png	Aimona,
8997210770644_nutrition_en_full_crop_0097.png	soy
8997210770644_nutrition_en_full_crop_0099.png	kedeial,
8997210770644_nutrition_en_full_crop_0101.png	protein
8997210770644_nutrition_en_full_crop_0102.png	isolat
8997210770644_nutrition_en_full_crop_0103.png	aimonda.
8997210770644_nutrition_en_full_crop_0106.png	AND
8997210770644_nutrition_en_full_crop_0108.png	SOY.
8997210770644_nutrition_en_full_crop_0109.png	OF
8997210770644_nutrition_en_full_crop_0110.png	TRACES
8997210770644_nutrition_en_full_crop_0112.png	CONTAIN
8997210770644_nutrition_en_full_crop_0113.png	MAY
8997210770644_nutrition_en_full_crop_0116.png	INGREDIENTS
8997210770644_nutrition_en_full_crop_0119.png	SEE
8997210770644_nutrition_en_full_crop_0122.png	MENGANDUND
8997210770644_nutrition_en_full_crop_0123.png	MUNGKIN
8997210770644_nutrition_en_full_crop_0126.png	KOMPOBIS!
8997210770644_nutrition_en_full_crop_0130.png	GANDUM
8997210770644_nutrition_en_full_crop_0131.png	DAN
8997210770644_nutrition_en_full_crop_0132.png	KACANGAN
8997210770644_nutrition_en_full_crop_0133.png	KACANG
2102686200137_nutrition_en_full_crop_0000.png	"102686
J)"
2102686200137_nutrition_en_full_crop_0002.png	NS
2102686200137_nutrition_en_full_crop_0006.png	(“989 VY
2102686200137_nutrition_en_full_crop_0007.png	FA, ON.
2102686200137_nutrition_en_full_crop_0008.png	(BABS)
2102686200137_nutrition_en_full_crop_0011.png	PAAR
2102686200137_nutrition_en_full_crop_0016.png	ae:
2102686200137_nutrition_en_full_crop_0020.png	MDS BAMA,
2102686200137_nutrition_en_full_crop_0024.png	"as

SU
\"
2102686200137_nutrition_en_full_crop_0025.png	Sa, MDSBEIY
2102686200137_nutrition_en_full_crop_0026.png	é
2102686200137_nutrition_en_full_crop_0029.png	She Rees.
2102686200137_nutrition_en_full_crop_0034.png	F )
2102686200137_nutrition_en_full_crop_0037.png	CAH, BYERILA
2102686200137_nutrition_en_full_crop_0038.png	I\K+ KS: RASS)
2102686200137_nutrition_en_full_crop_0039.png	28
2102686200137_nutrition_en_full_crop_0046.png	"PRE

7IS"
2102686200137_nutrition_en_full_crop_0051.png	4g
2102686200137_nutrition_en_full_crop_0052.png	fam 16. 4e
2102686200137_nutrition_en_full_crop_0055.png	4g
2052892201452_nutrition_en_full_crop_0003.png	KE kK N14
2052892201452_nutrition_en_full_crop_0017.png	RILA ik
2052892201452_nutrition_en_full_crop_0023.png	m-FI/\ A
2052892201452_nutrition_en_full_crop_0024.png	EFUGY,
2052892201452_nutrition_en_full_crop_0029.png	KAMA
2052892201452_nutrition_en_full_crop_0034.png	"~
~~

ee,"
2052892201452_nutrition_en_full_crop_0035.png	"S Zo KOR «
BS Oe

aX ‘asks,"
2052892201452_nutrition_en_full_crop_0041.png	BAAS
2052892201452_nutrition_en_full_crop_0043.png	BACH,
2052892201452_nutrition_en_full_crop_0048.png	>
2052892201452_nutrition_en_full_crop_0053.png	AE P|,
2052892201452_nutrition_en_full_crop_0066.png	©
2052892201452_nutrition_en_full_crop_0071.png	FUI—X (ek) HAL
2052892201452_nutrition_en_full_crop_0074.png	REMARK
2052892201452_nutrition_en_full_crop_0085.png	"£
te
bi

Ig

| ry

6 ."
2052892201452_nutrition_en_full_crop_0090.png	"«

QDs"
2052892201452_nutrition_en_full_crop_0092.png	As
8999999609269_nutrition_en_full_crop_0008.png	Saji:
8999999609269_nutrition_en_full_crop_0016.png	Total
8999999609269_nutrition_en_full_crop_0021.png	Total
8999999609269_nutrition_en_full_crop_0035.png	jenuh
8999999609269_nutrition_en_full_crop_0043.png	ganda
8999999609269_nutrition_en_full_crop_0045.png	25
8999999609269_nutrition_en_full_crop_0048.png	jenuh
8999999609269_nutrition_en_full_crop_0058.png	Total
8999999609269_nutrition_en_full_crop_0059.png	14
8999999609269_nutrition_en_full_crop_0067.png	3%
8999999609269_nutrition_en_full_crop_0087.png	2150
8997004310063_nutrition_en_full_crop_0007.png	Serving
8997004310063_nutrition_en_full_crop_0009.png	18
8997004310063_nutrition_en_full_crop_0013.png	Saijian
8997004310063_nutrition_en_full_crop_0014.png	Per
8997004310063_nutrition_en_full_crop_0015.png	Kemasan
8997004310063_nutrition_en_full_crop_0016.png	Servings
8997004310063_nutrition_en_full_crop_0017.png	Per
8997004310063_nutrition_en_full_crop_0018.png	Container
8997004310063_nutrition_en_full_crop_0020.png	PER
8997004310063_nutrition_en_full_crop_0024.png	PER
8997004310063_nutrition_en_full_crop_0026.png	Energi
8997004310063_nutrition_en_full_crop_0029.png	Energy
8997004310063_nutrition_en_full_crop_0030.png	100
8997004310063_nutrition_en_full_crop_0033.png	dari
8997004310063_nutrition_en_full_crop_0035.png	Energy
8997004310063_nutrition_en_full_crop_0036.png	from
8997004310063_nutrition_en_full_crop_0037.png	Fat
8997004310063_nutrition_en_full_crop_0044.png	Total
8997004310063_nutrition_en_full_crop_0045.png	Fat
8997004310063_nutrition_en_full_crop_0046.png	6¢9
8997004310063_nutrition_en_full_crop_0050.png	Cholesterol
8997004310063_nutrition_en_full_crop_0053.png	mg
8997004310063_nutrition_en_full_crop_0054.png	Kolesterol
8997004310063_nutrition_en_full_crop_0055.png	Og
8997004310063_nutrition_en_full_crop_0056.png	Fat
8997004310063_nutrition_en_full_crop_0057.png	Trans
8997004310063_nutrition_en_full_crop_0058.png	Trans
8997004310063_nutrition_en_full_crop_0059.png	Lemak
8997004310063_nutrition_en_full_crop_0060.png	4.5
8997004310063_nutrition_en_full_crop_0061.png	24
8997004310063_nutrition_en_full_crop_0063.png	Fat
8997004310063_nutrition_en_full_crop_0073.png	Protein
8997004310063_nutrition_en_full_crop_0074.png	10
8997004310063_nutrition_en_full_crop_0077.png	Carbohydrate
8997004310063_nutrition_en_full_crop_0079.png	Total
8997004310063_nutrition_en_full_crop_0080.png	Total
8997004310063_nutrition_en_full_crop_0089.png	Pangan
8997004310063_nutrition_en_full_crop_0091.png	Guia
8997004310063_nutrition_en_full_crop_0095.png	25
8997004310063_nutrition_en_full_crop_0098.png	mg
8997004310063_nutrition_en_full_crop_0100.png	Sodium
8997004310063_nutrition_en_full_crop_0103.png	AKG
8997004310063_nutrition_en_full_crop_0104.png	2150
8997004310063_nutrition_en_full_crop_0121.png	Daily
8997004310063_nutrition_en_full_crop_0124.png	Values
8997004310063_nutrition_en_full_crop_0130.png	your
8997004310063_nutrition_en_full_crop_0131.png	Taily
8997004310063_nutrition_en_full_crop_0133.png	values
8997004310063_nutrition_en_full_crop_0136.png	depending
8993492102395_nutrition_en_full_crop_0000.png	informasi
8993492102395_nutrition_en_full_crop_0005.png	20g
8993492102395_nutrition_en_full_crop_0007.png	Serving
8993492102395_nutrition_en_full_crop_0011.png	25
8993492102395_nutrition_en_full_crop_0012.png	Sajian
8993492102395_nutrition_en_full_crop_0015.png	Serving
8993492102395_nutrition_en_full_crop_0016.png	Per
8993492102395_nutrition_en_full_crop_0017.png	per
8993492102395_nutrition_en_full_crop_0020.png	PERSAJIAN
8993492102395_nutrition_en_full_crop_0022.png	AMOUNT
8993492102395_nutrition_en_full_crop_0023.png	PER
8993492102395_nutrition_en_full_crop_0024.png	Energh
8993492102395_nutrition_en_full_crop_0025.png	kkal/kcal
8993492102395_nutrition_en_full_crop_0031.png	kkal/Kca’
8993492102395_nutrition_en_full_crop_0032.png	dari
8993492102395_nutrition_en_full_crop_0034.png	\emak
8993492102395_nutrition_en_full_crop_0036.png	jrom
8993492102395_nutrition_en_full_crop_0037.png	jat
8993492102395_nutrition_en_full_crop_0039.png	%DaIlY
8993492102395_nutrition_en_full_crop_0043.png	14%
8993492102395_nutrition_en_full_crop_0047.png	Fat
8993492102395_nutrition_en_full_crop_0048.png	Kolesterol
8993492102395_nutrition_en_full_crop_0049.png	Cholesterol
8993492102395_nutrition_en_full_crop_0053.png	0%
8993492102395_nutrition_en_full_crop_0054.png	Trans
8993492102395_nutrition_en_full_crop_0056.png	Trans
8993492102395_nutrition_en_full_crop_0058.png	Fat
8993492102395_nutrition_en_full_crop_0060.png	jJenuh
8993492102395_nutrition_en_full_crop_0061.png	Protein
8993492102395_nutrition_en_full_crop_0063.png	4155
8993492102395_nutrition_en_full_crop_0067.png	Protein
8993492102395_nutrition_en_full_crop_0068.png	Karbohidrat
8993492102395_nutrition_en_full_crop_0069.png	4s
8993492102395_nutrition_en_full_crop_0070.png	2%
8993492102395_nutrition_en_full_crop_0073.png	Carbohydrate
8993492102395_nutrition_en_full_crop_0076.png	Pangan
8993492102395_nutrition_en_full_crop_0077.png	Gula
8993492102395_nutrition_en_full_crop_0078.png	Dietary
8993492102395_nutrition_en_full_crop_0081.png	Sugar
8993492102395_nutrition_en_full_crop_0082.png	Saram
8993492102395_nutrition_en_full_crop_0083.png	erage,
8993492102395_nutrition_en_full_crop_0084.png	2g
8993492102395_nutrition_en_full_crop_0087.png	Persen
8993492102395_nutrition_en_full_crop_0088.png	Sodium
8993492102395_nutrition_en_full_crop_0090.png	ms
8993492102395_nutrition_en_full_crop_0091.png	RCO?
8993492102395_nutrition_en_full_crop_0092.png	AKG
8993492102395_nutrition_en_full_crop_0093.png	energ!
8993492102395_nutrition_en_full_crop_0094.png	berdasarkan
8993492102395_nutrition_en_full_crop_0099.png	kebutuhan
8993492102395_nutrition_en_full_crop_0100.png	energ/
8993492102395_nutrition_en_full_crop_0102.png	mungkin
8993492102395_nutrition_en_full_crop_0103.png	Percent
8993492102395_nutrition_en_full_crop_0104.png	lebih
8993492102395_nutrition_en_full_crop_0105.png	‘youses
8993492102395_nutrition_en_full_crop_0106.png	akan
8993492102395_nutrition_en_full_crop_0107.png	lebih
8993492102395_nutrition_en_full_crop_0109.png	anggi
8993492102395_nutrition_en_full_crop_0110.png	may
8993492102395_nutrition_en_full_crop_0111.png	Daily
8993492102395_nutrition_en_full_crop_0114.png	Value
8993492102395_nutrition_en_full_crop_0116.png	higher
8993492102395_nutrition_en_full_crop_0118.png	are
8993492102395_nutrition_en_full_crop_0119.png	based
8993492102395_nutrition_en_full_crop_0124.png	or
8993492102395_nutrition_en_full_crop_0127.png	ca/orie
8993492102395_nutrition_en_full_crop_0128.png	depending
8993492102395_nutrition_en_full_crop_0129.png	your
8993492102395_nutrition_en_full_crop_0131.png	PRODUCE
8993492102395_nutrition_en_full_crop_0132.png	CALTIOW
8993492102395_nutrition_en_full_crop_0134.png	CONTAINS
8993492102395_nutrition_en_full_crop_0135.png	Allergen
8993492102395_nutrition_en_full_crop_0137.png	WITH
8993492102395_nutrition_en_full_crop_0138.png	ALLERGIES
8993492102395_nutrition_en_full_crop_0139.png	NUT
3161911393210_nutrition_en_full_crop_0002.png	Prancis
3161911393210_nutrition_en_full_crop_0003.png	produksi
3161911393210_nutrition_en_full_crop_0004.png	di
3161911393210_nutrition_en_full_crop_0006.png	by
3161911393210_nutrition_en_full_crop_0014.png	sur-Vire,
3161911393210_nutrition_en_full_crop_0019.png	Produits
3161911393210_nutrition_en_full_crop_0023.png	Pr R-Elie
3161911393210_nutrition_en_full_crop_0034.png	imbortes
3161911393210_nutrition_en_full_crop_0035.png	Tinut,
3161911393210_nutrition_en_full_crop_0036.png	Kav.
3161911393210_nutrition_en_full_crop_0038.png	DIAYA
3161911393210_nutrition_en_full_crop_0063.png	i
3161911393210_nutrition_en_full_crop_0064.png	Chin
3161911393210_nutrition_en_full_crop_0106.png	Edible
3161911393210_nutrition_en_full_crop_0111.png	Lom
3161911393210_nutrition_en_full_crop_0116.png	DELTA
3161911393210_nutrition_en_full_crop_0138.png	No.
8997226414020_nutrition_en_full_crop_0006.png	Size
8997226414020_nutrition_en_full_crop_0007.png	15
8997226414020_nutrition_en_full_crop_0008.png	V/Serving
8997226414020_nutrition_en_full_crop_0015.png	per
8997226414020_nutrition_en_full_crop_0016.png	per
8997226414020_nutrition_en_full_crop_0035.png	from
8997226414020_nutrition_en_full_crop_0036.png	Energy
8997226414020_nutrition_en_full_crop_0038.png	Gari
8997226414020_nutrition_en_full_crop_0042.png	20
8997226414020_nutrition_en_full_crop_0060.png	WT LO AIA sr ©
8997226414020_nutrition_en_full_crop_0061.png	mg
8997226414020_nutrition_en_full_crop_0065.png	2.
8997226414020_nutrition_en_full_crop_0074.png	Carbohydrate
8997226414020_nutrition_en_full_crop_0076.png	Karbohidrat
8997226414020_nutrition_en_full_crop_0079.png	Pangan/Dietary
8997226414020_nutrition_en_full_crop_0082.png	11%
8881300209575_nutrition_en_full_crop_0004.png	Container
8881300209575_nutrition_en_full_crop_0006.png	Servings
8881300209575_nutrition_en_full_crop_0007.png	=d-1 a
8881300209575_nutrition_en_full_crop_0010.png	sachet)
